Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/ccg/02P/measures/?tags=lowpriority,20190102,1,1,00:01:02,0,0.00%,0.00%,$0.00
/ccg/02P/measures/?tags=lowpriority,20190108,1,1,00:01:06,1,0.00%,0.00%,$10.00
/ccg/02Q/measures/?tags=lowpriority,20180906,1,1,00:01:48,0,0.00%,0.00%,$10.00
/ccg/02Q/measures/?tags=lowpriority,20180920,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02Q/measures/?tags=lowpriority,20181130,1,1,00:01:12,0,0.00%,0.00%,$0.00
/ccg/02R/measures/?tags=lowpriority,20181018,1,1,00:02:36,0,0.00%,0.00%,$10.00
/ccg/02T/measures/?tags=lowpriority,20181006,1,1,00:01:09,0,0.00%,0.00%,$0.00
/ccg/02T/measures/?tags=lowpriority,20181210,1,1,00:00:37,0,0.00%,0.00%,$10.00
/ccg/02T/measures/?tags=lowpriority,20190104,1,1,00:04:30,0,0.00%,0.00%,$10.00
/ccg/02W/measures/?tags=lowpriority,20181114,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02W/measures/?tags=lowpriority,20181127,1,1,00:00:46,0,0.00%,0.00%,$20.00
/ccg/02W/measures/?tags=lowpriority,20190126,1,1,00:00:18,0,0.00%,0.00%,$0.00
/ccg/02W/measures/?tags=lowpriorityconsultation,20181129,1,1,00:00:23,0,0.00%,0.00%,$0.00
/ccg/02X/measures/?tags=lowpriority,20181122,1,1,00:00:57,0,0.00%,0.00%,$0.00
/ccg/02X/measures/?tags=lowpriority,20181206,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/02X/measures/?tags=lowpriority,20190104,1,1,00:00:22,0,0.00%,0.00%,$10.00
/ccg/02X/measures/?tags=lowpriority,20190114,1,1,00:00:34,0,0.00%,0.00%,$0.00
/ccg/02X/measures/?tags=lowpriorityconsultation,20190130,1,1,00:00:36,0,0.00%,0.00%,$10.00
/ccg/02Y/measures/?tags=lowpriority,20181004,1,1,00:00:54,0,0.00%,0.00%,$10.00
/ccg/02Y/measures/?tags=lowpriority,20190122,1,1,00:08:19,0,0.00%,0.00%,$10.00
/ccg/03A/measures/?tags=lowpriority,20180909,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03A/measures/?tags=lowpriority,20180911,1,1,00:25:29,1,0.00%,0.00%,$10.00
/ccg/03A/measures/?tags=lowpriority,20181108,1,1,00:00:18,0,0.00%,0.00%,$0.00
/ccg/03A/measures/?tags=lowpriority,20181121,1,1,00:00:21,1,0.00%,0.00%,$10.00
/ccg/03A/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03A/measures/?tags=lowpriority,20181203,1,1,00:22:29,0,0.00%,0.00%,$10.00
/ccg/03D/measures/?tags=lowpriority,20180905,1,1,00:01:59,0,0.00%,0.00%,$0.00
/ccg/03D/measures/?tags=lowpriority,20180912,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03D/measures/?tags=lowpriority,20181121,1,1,00:01:52,0,0.00%,0.00%,$0.00
/ccg/03D/measures/?tags=lowpriority,20181129,1,1,00:00:26,0,0.00%,0.00%,$0.00
/ccg/03E/measures/?tags=lowpriority,20181001,1,1,00:02:55,0,0.00%,0.00%,$20.00
/ccg/03E/measures/?tags=lowpriority,20181003,1,1,00:01:17,0,0.00%,0.00%,$0.00
/ccg/03E/measures/?tags=lowpriority,20181029,1,1,00:03:03,0,0.00%,0.00%,$0.00
/ccg/03E/measures/?tags=lowpriority,20181119,1,1,00:01:42,0,0.00%,0.00%,$20.00
/ccg/03E/measures/?tags=lowpriority,20190109,1,1,00:02:34,0,0.00%,0.00%,$0.00
/ccg/03E/measures/?tags=lowpriority,20190127,1,1,00:00:07,0,0.00%,0.00%,$0.00
/ccg/03F/measures/?tags=lowpriority,20181128,1,1,00:00:11,0,0.00%,0.00%,$10.00
/ccg/03F/measures/?tags=lowpriority,20181231,1,1,00:01:04,0,0.00%,0.00%,$0.00
/ccg/03H/measures/?tags=lowpriority,20190102,1,1,00:00:22,0,0.00%,0.00%,$0.00
/ccg/03J/measures/?tags=lowpriority,20181108,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03J/measures/?tags=lowpriority,20181212,1,1,00:00:37,0,0.00%,0.00%,$10.00
/ccg/03K/measures/?tags=lowpriority,20190111,1,1,00:02:36,0,0.00%,0.00%,$0.00
/ccg/03L/measures/?tags=lowpriority,20180911,1,1,00:00:48,0,0.00%,0.00%,$10.00
/ccg/03L/measures/?tags=lowpriority,20181005,1,1,00:04:15,0,0.00%,0.00%,$0.00
/ccg/03L/measures/?tags=lowpriority,20181113,1,1,00:01:00,0,0.00%,0.00%,$20.00
/ccg/03L/measures/?tags=lowpriority,20181119,1,1,00:00:21,0,0.00%,0.00%,$10.00
/ccg/03L/measures/?tags=lowpriority,20181207,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03L/measures/?tags=lowpriority,20181218,1,1,00:00:16,0,0.00%,0.00%,$20.00
/ccg/03L/measures/?tags=lowpriority,20181228,1,1,00:03:09,0,0.00%,0.00%,$10.00
/ccg/03L/measures/?tags=lowpriority,20190102,1,1,00:11:32,0,0.00%,0.00%,$0.00
/ccg/03L/measures/?tags=lowpriority,20190103,1,1,00:01:33,0,0.00%,0.00%,$10.00
/ccg/03L/measures/?tags=lowpriority,20190123,1,1,00:01:45,0,0.00%,0.00%,$10.00
/ccg/03L/measures/?tags=lowpriorityconsultation,20190102,1,1,00:01:32,0,0.00%,0.00%,$0.00
/ccg/03L/measures/?tags=lowpriorityconsultation,20190130,1,1,00:00:35,0,0.00%,0.00%,$0.00
/ccg/03M/measures/?tags=lowpriority,20180912,1,1,00:00:47,0,0.00%,0.00%,$10.00
/ccg/03N/measures/?tags=lowpriority,20180927,1,1,00:01:14,0,0.00%,0.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20181023,1,1,00:00:35,0,0.00%,0.00%,$10.00
/ccg/03N/measures/?tags=lowpriority,20181031,1,1,00:00:17,0,0.00%,0.00%,$10.00
/ccg/03N/measures/?tags=lowpriority,20181107,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20181113,1,1,00:01:08,0,0.00%,0.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20181114,1,1,00:01:33,0,0.00%,0.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20181115,1,1,00:01:42,0,0.00%,0.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20181116,1,1,00:00:32,0,0.00%,0.00%,$10.00
/ccg/03N/measures/?tags=lowpriority,20181122,1,1,00:01:21,0,0.00%,0.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20181218,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20190102,1,1,00:00:59,0,0.00%,0.00%,$0.00
/ccg/03N/measures/?tags=lowpriority,20190103,1,1,00:00:26,0,0.00%,0.00%,$10.00
/ccg/03Q/measures/?tags=lowpriority,20181129,1,1,00:01:25,0,0.00%,0.00%,$0.00
/ccg/03Q/measures/?tags=lowpriority,20190121,1,1,00:00:51,0,0.00%,0.00%,$10.00
/ccg/03R/measures/?tags=lowpriority,20181015,1,1,00:04:19,0,0.00%,0.00%,$0.00
/ccg/03R/measures/?tags=lowpriority,20181102,1,1,00:06:57,0,0.00%,0.00%,$0.00
/ccg/03R/measures/?tags=lowpriority,20181122,1,1,00:00:31,0,0.00%,0.00%,$0.00
/ccg/03R/measures/?tags=lowpriority,20181128,1,1,00:00:47,0,0.00%,0.00%,$10.00
/ccg/03R/measures/?tags=lowpriority,20181203,1,1,00:00:18,0,0.00%,0.00%,$10.00
/ccg/03R/measures/?tags=lowpriority,20181212,1,1,00:00:40,0,0.00%,0.00%,$0.00
/ccg/03R/measures/?tags=lowpriority,20190102,1,1,00:00:30,0,0.00%,0.00%,$0.00
/ccg/03R/measures/?tags=lowpriority,20190103,1,1,00:01:40,0,0.00%,0.00%,$0.00
/ccg/03R/measures/?tags=lowpriority,20190108,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03R/measures/?tags=lowpriorityconsultation,20181128,1,1,00:01:01,0,0.00%,0.00%,$10.00
/ccg/03T/?tags=lowpriority,20181010,1,1,00:00:04,1,0.00%,0.00%,$0.00
/ccg/03T/measures/?tags=lowpriority,20181010,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03T/measures/?tags=lowpriority,20181114,1,1,00:11:04,0,0.00%,0.00%,$0.00
/ccg/03V/measures/?tags=lowpriority,20181024,1,1,00:00:44,0,0.00%,0.00%,$0.00
/ccg/03W/measures/?tags=lowpriority,20180912,1,1,00:00:52,0,0.00%,0.00%,$0.00
/ccg/03X/measures/?tags=lowpriority,20180921,1,1,00:00:28,0,0.00%,0.00%,$0.00
/ccg/03X/measures/?tags=lowpriority,20181126,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03Y/measures/?tags=lowpriority,20181203,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/03Y/measures/?tags=lowpriority,20190131,1,1,00:01:01,0,0.00%,0.00%,$10.00
/ccg/04C/measures/?tags=lowpriority,20180922,1,1,00:00:23,0,0.00%,0.00%,$0.00
/ccg/04C/measures/?tags=lowpriority,20181028,1,1,00:01:00,0,0.00%,0.00%,$20.00
/ccg/04D/measures/?tags=lowpriority,20180919,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20180910,1,1,00:00:32,0,0.00%,0.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20180911,1,1,00:01:40,0,0.00%,0.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20181007,1,1,00:05:57,0,0.00%,0.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20181020,1,1,00:01:08,0,0.00%,0.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20181127,1,1,00:01:17,0,0.00%,0.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20181213,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20181229,1,1,00:00:30,0,0.00%,0.00%,$0.00
/ccg/04E/measures/?tags=lowpriority,20190110,1,1,00:00:18,0,0.00%,0.00%,$10.00
/ccg/04F/measures/?tags=lowpriority,20190123,1,1,00:00:44,0,0.00%,0.00%,$0.00
/ccg/04G/measures/?tags=lowpriority,20180904,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04G/measures/?tags=lowpriority,20180927,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/04G/measures/?tags=lowpriority,20181001,1,1,00:00:13,0,0.00%,0.00%,$10.00
/ccg/04G/measures/?tags=lowpriority,20181003,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04G/measures/?tags=lowpriority,20181012,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04G/measures/?tags=lowpriority,20181130,1,1,00:00:01,1,0.00%,0.00%,$0.00
/ccg/04G/measures/?tags=lowpriority,20181218,1,1,00:00:05,0,0.00%,0.00%,$0.00
/ccg/04G/measures/?tags=lowpriorityconsultation,20181205,1,1,00:00:51,0,0.00%,0.00%,$0.00
/ccg/04H/measures/?tags=lowpriority,20181127,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04H/measures/?tags=lowpriority,20181230,1,1,00:00:58,0,0.00%,0.00%,$0.00
/ccg/04j/measures/?tags=lowpriority,20181127,1,1,00:00:03,0,0.00%,0.00%,$0.00
/ccg/04J/measures/?tags=lowpriority,20180927,1,1,00:01:26,0,0.00%,0.00%,$0.00
/ccg/04J/measures/?tags=lowpriority,20181022,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04J/measures/?tags=lowpriority,20181116,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04J/measures/?tags=lowpriority,20181129,1,1,00:00:45,0,0.00%,0.00%,$0.00
/ccg/04J/measures/?tags=lowpriority,20181203,1,1,00:01:54,0,0.00%,0.00%,$0.00
/ccg/04K/measures/?tags=lowpriority,20180925,1,1,00:00:17,0,0.00%,0.00%,$0.00
/ccg/04K/measures/?tags=lowpriority,20181004,1,1,00:01:05,0,0.00%,0.00%,$10.00
/ccg/04K/measures/?tags=lowpriority,20181126,1,1,00:00:38,0,0.00%,0.00%,$0.00
/ccg/04K/measures/?tags=lowpriority,20181127,1,1,00:01:39,0,0.00%,0.00%,$10.00
/ccg/04K/measures/?tags=lowpriority,20190131,1,1,00:01:00,0,0.00%,0.00%,$0.00
/ccg/04L/measures/?tags=lowpriority,20180925,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04L/measures/?tags=lowpriority,20181106,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04M/measures/?tags=lowpriority,20181014,1,1,00:00:23,0,0.00%,0.00%,$0.00
/ccg/04M/measures/?tags=lowpriority,20190110,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04M/measures/?tags=lowpriority,20190117,1,1,00:02:25,0,0.00%,0.00%,$0.00
/ccg/04N/measures/?tags=lowpriority,20180912,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04N/measures/?tags=lowpriority,20181004,1,1,00:00:05,0,0.00%,0.00%,$10.00
/ccg/04N/measures/?tags=lowpriority,20181010,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04Q/measures/?tags=lowpriority,20181101,1,1,00:00:20,0,0.00%,0.00%,$0.00
/ccg/04R/measures/?tags=lowpriority,20180911,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04R/measures/?tags=lowpriority,20181122,1,1,00:01:14,0,0.00%,0.00%,$0.00
/ccg/04R/measures/?tags=lowpriority,20190110,1,1,00:02:25,0,0.00%,0.00%,$0.00
/ccg/04R/measures/?tags=lowpriority,20190111,1,1,00:00:25,0,0.00%,0.00%,$0.00
/ccg/04R/measures/?tags=lowpriority,20190118,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/04Y/measures/?tags=lowpriority,20181217,1,1,00:00:23,0,0.00%,0.00%,$15.00
/ccg/04Y/measures/?tags=lowpriority,20190108,1,1,00:00:16,0,0.00%,0.00%,$10.00
/ccg/05A/measures/?tags=lowpriority,20180903,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/05A/measures/?tags=lowpriority,20180910,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/05A/measures/?tags=lowpriority,20181008,1,1,00:15:07,0,0.00%,0.00%,$10.00
/ccg/05A/measures/?tags=lowpriority,20181019,1,1,00:01:34,0,0.00%,0.00%,$10.00
/ccg/05A/measures/?tags=lowpriority,20181115,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05A/measures/?tags=lowpriority,20190118,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05C/measures/?tags=lowpriority,20181008,1,1,00:01:19,0,0.00%,0.00%,$15.00
/ccg/05C/measures/?tags=lowpriority,20181018,1,1,00:02:22,0,0.00%,0.00%,$0.00
/ccg/05C/measures/?tags=lowpriority,20181130,1,1,00:00:27,0,0.00%,0.00%,$5.00
/ccg/05C/measures/?tags=lowpriority,20181203,1,1,00:00:12,0,0.00%,0.00%,$0.00
/ccg/05C/measures/?tags=lowpriority,20181227,1,1,00:00:18,1,0.00%,0.00%,$10.00
/ccg/05C/measures/?tags=lowpriority,20190114,1,1,00:00:03,0,0.00%,0.00%,$0.00
/ccg/05F/measures/?tags=lowpriorityconsultation,20190125,1,1,00:01:55,0,0.00%,0.00%,$0.00
/ccg/05G/measures/?tags=lowpriority,20180925,1,1,00:00:35,0,0.00%,0.00%,$0.00
/ccg/05G/measures/?tags=lowpriority,20190119,1,1,00:00:19,0,0.00%,0.00%,$0.00
/ccg/05H/measures/?tags=lowpriority,20180903,1,1,00:00:15,0,0.00%,0.00%,$10.00
/ccg/05H/measures/?tags=lowpriority,20181103,1,1,00:02:59,0,0.00%,0.00%,$10.00
/ccg/05J/measures/?tags=lowpriority,20181111,1,1,00:01:25,0,0.00%,0.00%,$0.00
/ccg/05J/measures/?tags=lowpriorityconsultation,20181205,1,1,00:00:17,0,0.00%,0.00%,$0.00
/ccg/05L/?tags=lowpriority,20180925,1,1,00:00:14,0,0.00%,0.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20180911,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/05L/measures/?tags=lowpriority,20180919,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20180924,1,1,00:07:38,0,0.00%,0.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20181016,1,1,00:01:14,0,0.00%,0.00%,$10.00
/ccg/05L/measures/?tags=lowpriority,20181017,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20181025,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20181112,1,1,00:00:49,0,0.00%,0.00%,$10.00
/ccg/05L/measures/?tags=lowpriority,20181119,1,1,00:00:22,0,0.00%,0.00%,$10.00
/ccg/05L/measures/?tags=lowpriority,20181213,1,1,00:25:01,0,0.00%,0.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20190107,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05L/measures/?tags=lowpriority,20190117,1,1,00:00:53,0,0.00%,0.00%,$0.00
/ccg/05N/?tags=lowpriority,20180910,1,1,00:00:13,0,0.00%,0.00%,$0.00
/ccg/05N/measures/?tags=lowpriority,20181012,1,1,00:00:30,0,0.00%,0.00%,$0.00
/ccg/05N/measures/?tags=lowpriority,20181128,1,1,00:02:02,0,0.00%,0.00%,$0.00
/ccg/05N/measures/?tags=lowpriority,20190102,1,1,00:01:40,0,0.00%,0.00%,$0.00
/ccg/05N/measures/?tags=lowpriority,20190114,1,1,00:03:05,0,0.00%,0.00%,$10.00
/ccg/05N/measures/?tags=lowpriority,20190116,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05N/measures/?tags=lowpriority,20190117,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05R/measures/?tags=lowpriority,20180902,1,1,00:00:52,0,0.00%,0.00%,$0.00
/ccg/05R/measures/?tags=lowpriority,20180905,1,1,00:00:37,0,0.00%,0.00%,$20.00
/ccg/05R/measures/?tags=lowpriority,20180910,1,1,00:00:05,0,0.00%,0.00%,$0.00
/ccg/05R/measures/?tags=lowpriority,20181003,1,1,00:00:35,0,0.00%,0.00%,$10.00
/ccg/05T/measures/?tags=lowpriority,20180902,1,1,00:00:39,1,0.00%,0.00%,$25.00
/ccg/05T/measures/?tags=lowpriority,20181015,1,1,00:01:33,0,0.00%,0.00%,$10.00
/ccg/05T/measures/?tags=lowpriority,20181205,1,1,00:00:07,0,0.00%,0.00%,$0.00
/ccg/05T/measures/?tags=lowpriority,20190103,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05T/measures/?tags=lowpriority,20190108,1,1,00:02:04,0,0.00%,0.00%,$10.00
/ccg/05T/measures/?tags=lowpriority,20190110,1,1,00:01:59,0,0.00%,0.00%,$10.00
/ccg/05T/measures/?tags=lowpriority,20190122,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05T/measures/?tags=lowpriorityconsultation,20181205,1,1,00:00:45,0,0.00%,0.00%,$0.00
/ccg/05W/measures/?tags=lowpriority,20180910,1,1,00:00:46,0,0.00%,0.00%,$0.00
/ccg/05W/measures/?tags=lowpriority,20181005,1,1,00:01:01,0,0.00%,0.00%,$10.00
/ccg/05X/measures/?tags=lowpriority,20181012,1,1,00:01:14,0,0.00%,0.00%,$10.00
/ccg/05X/measures/?tags=lowpriority,20181203,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/05X/measures/?tags=lowpriority,20190102,1,1,00:00:44,0,0.00%,0.00%,$20.00
/ccg/05X/measures/?tags=lowpriority,20190109,1,1,00:00:40,0,0.00%,0.00%,$10.00
/ccg/05X/measures/?tags=lowpriority,20190116,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/05X/measures/?tags=lowpriorityconsultation,20181128,1,1,00:02:35,0,0.00%,0.00%,$0.00
/ccg/05X/measures/?tags=lowpriorityconsultation,20181129,1,1,00:00:35,0,0.00%,0.00%,$10.00
/ccg/05Y/measures/?tags=lowpriority,20190128,1,1,00:00:17,0,0.00%,0.00%,$10.00
/ccg/06A/measures/?tags=lowpriority,20181011,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06A/measures/?tags=lowpriority,20190108,1,1,00:00:13,0,0.00%,0.00%,$10.00
/ccg/06D/measures/?tags=lowpriority,20181109,1,1,00:01:04,0,0.00%,0.00%,$10.00
/ccg/06D/measures/?tags=lowpriority,20181205,1,1,00:00:12,0,0.00%,0.00%,$0.00
/ccg/06D/measures/?tags=lowpriorityconsultation,20181205,1,1,00:06:30,0,0.00%,0.00%,$0.00
/ccg/06F/measures/?tags=lowpriority,20180903,1,1,00:02:07,0,0.00%,0.00%,$0.00
/ccg/06F/measures/?tags=lowpriority,20180922,1,1,00:01:16,0,0.00%,0.00%,$15.00
/ccg/06F/measures/?tags=lowpriority,20181024,1,1,00:00:54,0,0.00%,0.00%,$0.00
/ccg/06F/measures/?tags=lowpriority,20181102,1,1,00:01:56,0,0.00%,0.00%,$0.00
/ccg/06F/measures/?tags=lowpriority,20181129,1,1,00:01:20,0,0.00%,0.00%,$10.00
/ccg/06F/measures/?tags=lowpriority,20181218,1,1,00:01:39,0,0.00%,0.00%,$20.00
/ccg/06F/measures/?tags=lowpriority,20190128,1,1,00:01:10,0,0.00%,0.00%,$10.00
/ccg/06H/?tags=lowpriority,20180916,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/06H/measures/?tags=lowpriority,20181110,1,1,00:02:30,0,0.00%,0.00%,$0.00
/ccg/06K/measures/?tags=lowpriority,20181026,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06K/measures/?tags=lowpriority,20181030,1,1,00:00:41,0,0.00%,0.00%,$0.00
/ccg/06K/measures/?tags=lowpriority,20181128,1,1,00:00:50,0,0.00%,0.00%,$0.00
/ccg/06K/measures/?tags=lowpriority,20181201,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06K/measures/?tags=lowpriority,20181227,1,1,00:00:24,0,0.00%,0.00%,$0.00
/ccg/06L/measures/?tags=lowpriority,20180911,1,1,00:01:19,0,0.00%,0.00%,$15.00
/ccg/06L/measures/?tags=lowpriority,20181121,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/06M/measures/?tags=lowpriority,20180918,1,1,00:00:54,0,0.00%,0.00%,$10.00
/ccg/06M/measures/?tags=lowpriority,20181005,1,1,00:03:05,0,0.00%,0.00%,$0.00
/ccg/06M/measures/?tags=lowpriority,20181112,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06M/measures/?tags=lowpriority,20181123,1,1,00:00:57,0,0.00%,0.00%,$10.00
/ccg/06M/measures/?tags=lowpriority,20190114,1,1,00:00:09,0,0.00%,0.00%,$10.00
/ccg/06M/measures/?tags=lowpriority,20190124,1,1,00:00:08,0,0.00%,0.00%,$10.00
/ccg/06M/measures/?tags=lowpriority,20190129,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06M/measures/?tags=lowpriority,20190130,1,1,00:08:00,1,0.00%,0.00%,$0.00
/ccg/06M/measures/?tags=lowpriority#icsdose,20190129,1,1,00:00:39,0,0.00%,0.00%,$10.00
/ccg/06M/measures/?tags=lowpriorityconsultation,20181129,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/06N/measures/?tags=lowpriority,20180905,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06N/measures/?tags=lowpriority,20180907,1,1,00:06:15,0,0.00%,0.00%,$10.00
/ccg/06N/measures/?tags=lowpriority,20181107,1,1,00:02:09,0,0.00%,0.00%,$10.00
/ccg/06N/measures/?tags=lowpriority,20181116,1,1,00:01:43,0,0.00%,0.00%,$0.00
/ccg/06N/measures/?tags=lowpriority,20190111,1,1,00:00:38,0,0.00%,0.00%,$10.00
/ccg/06P/measures/?tags=lowpriority,20180920,1,1,00:04:06,0,0.00%,0.00%,$0.00
/ccg/06Q/measures/?tags=lowpriority,20180914,1,1,00:02:30,0,0.00%,0.00%,$10.00
/ccg/06Q/measures/?tags=lowpriority,20180917,1,1,00:01:44,0,0.00%,0.00%,$0.00
/ccg/06Q/measures/?tags=lowpriority,20180920,1,1,00:00:23,0,0.00%,0.00%,$10.00
/ccg/06Q/measures/?tags=lowpriority,20181005,1,1,00:01:52,0,0.00%,0.00%,$0.00
/ccg/06T/measures/?tags=lowpriority,20180919,1,1,00:00:18,0,0.00%,0.00%,$0.00
/ccg/06T/measures/?tags=lowpriority,20180924,1,1,00:00:07,0,0.00%,0.00%,$0.00
/ccg/06T/measures/?tags=lowpriority,20181107,1,1,00:01:09,0,0.00%,0.00%,$0.00
/ccg/06T/measures/?tags=lowpriority,20181203,1,1,00:00:07,0,0.00%,0.00%,$10.00
/ccg/06T/measures/?tags=lowpriority,20181213,1,1,00:01:10,0,0.00%,0.00%,$0.00
/ccg/06T/measures/?tags=lowpriority,20190115,1,1,00:00:11,0,0.00%,0.00%,$0.00
/ccg/06V/measures/?tags=lowpriority,20181029,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06V/measures/?tags=lowpriority,20190125,1,1,00:01:34,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriority,20181101,1,1,00:06:25,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriority,20181102,1,1,00:03:42,1,0.00%,0.00%,$0.00
/ccg/06W/measures/?tags=lowpriority,20181103,1,1,00:00:00,1,100.00%,100.00%,$0.00
/ccg/06W/measures/?tags=lowpriority,20181106,1,1,00:00:30,0,0.00%,0.00%,$0.00
/ccg/06W/measures/?tags=lowpriority,20181130,1,1,00:00:05,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriority,20190124,1,1,00:00:35,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriorityconsultation,20181129,1,1,00:04:22,0,0.00%,0.00%,$10.00
/ccg/06W/measures/?tags=lowpriorityconsultation,20181130,1,1,00:00:00,0,0.00%,100.00%,$10.00
/ccg/06W/measures/?tags=lowpriorityconsultation,20181203,1,1,00:01:38,0,0.00%,0.00%,$10.00
/ccg/06Y/measures/?tags=lowpriority,20180918,1,1,00:00:00,0,0.00%,100.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20181031,1,1,00:00:11,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20181102,1,1,00:02:43,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20181105,1,1,00:01:09,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20181206,1,1,00:00:51,0,0.00%,0.00%,$5.00
/ccg/06Y/measures/?tags=lowpriority,20190109,1,1,00:00:42,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20190119,1,1,00:01:01,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriority,20190121,1,1,00:01:56,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriorityconsultation,20181129,1,1,00:00:40,0,0.00%,0.00%,$0.00
/ccg/06Y/measures/?tags=lowpriorityconsultation,20181203,1,1,00:00:40,0,0.00%,0.00%,$0.00
