Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/G83028/?tags=lowpriority,20181009,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G83670/measures/?tags=lowpriority,20181008,1,1,00:00:15,0,0.00%,0.00%,$10.00
/practice/G83680/measures/?tags=lowpriority,20181129,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G84006/measures/?tags=lowpriority,20190102,1,1,00:04:57,0,0.00%,0.00%,$0.00
/practice/G84006/measures/?tags=lowpriority,20190131,1,1,00:01:33,0,0.00%,0.00%,$0.00
/practice/G84007/measures/?tags=lowpriority,20181011,1,1,00:02:27,0,0.00%,0.00%,$10.00
/practice/G84008/measures/?tags=lowpriority,20181129,1,1,00:01:42,0,0.00%,0.00%,$0.00
/practice/G84010/measures/?tags=lowpriority,20181012,1,1,00:01:05,0,0.00%,0.00%,$0.00
/practice/G84020/measures/?tags=lowpriority,20180926,1,1,00:00:33,0,0.00%,0.00%,$10.00
/practice/G84024/measures/?tags=lowpriority,20180912,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G84040/measures/?tags=lowpriority,20181115,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G84621/measures/?tags=lowpriority,20180906,1,1,00:01:01,0,0.00%,0.00%,$0.00
/practice/G85006/measures/?tags=lowpriority,20180925,1,1,00:04:02,0,0.00%,0.00%,$10.00
/practice/G85008/measures/?tags=lowpriority,20181113,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85011/measures/?tags=lowpriority,20181231,1,1,00:00:40,0,0.00%,0.00%,$10.00
/practice/G85011/measures/?tags=lowpriority,20190125,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85015/?tags=lowpriority,20181030,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G85020/measures/?tags=lowpriority,20190115,1,1,00:00:49,0,0.00%,0.00%,$10.00
/practice/G85021/measures/?tags=lowpriority,20181022,1,1,00:00:53,0,0.00%,0.00%,$0.00
/practice/G85022/measures/?tags=lowpriority,20181109,1,1,00:00:21,0,0.00%,0.00%,$0.00
/practice/G85028/measures/?tags=lowpriority,20181003,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G85029/measures/?tags=lowpriority,20181219,1,1,00:00:31,0,0.00%,0.00%,$20.00
/practice/G85034/measures/?tags=lowpriority,20181204,1,1,00:01:47,0,0.00%,0.00%,$0.00
/practice/G85039/measures/?tags=lowpriority,20181116,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85039/measures/?tags=lowpriority,20190118,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85046/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G85048/measures/?tags=lowpriority,20181201,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G85050/measures/?tags=lowpriority,20181204,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85104/measures/?tags=lowpriority,20181209,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85105/measures/?tags=lowpriority,20181218,1,1,00:03:19,0,0.00%,0.00%,$0.00
/practice/G85109/measures/?tags=lowpriority,20180925,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85109/measures/?tags=lowpriority,20181016,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85109/measures/?tags=lowpriority,20181023,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85114/measures/?tags=lowpriority,20190117,1,1,00:00:21,0,0.00%,0.00%,$0.00
/practice/G85120/measures/?tags=lowpriority,20181212,1,1,00:00:07,0,0.00%,0.00%,$10.00
/practice/G85130/measures/?tags=lowpriority,20181007,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G85137/measures/?tags=lowpriority,20180928,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85138/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G85623/measures/?tags=lowpriority,20181010,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G85651/measures/?tags=lowpriority,20190118,1,1,00:08:33,0,0.00%,0.00%,$10.00
/practice/G85685/measures/?tags=lowpriority,20181128,1,1,00:06:48,0,0.00%,0.00%,$0.00
/practice/G85706/measures/?tags=lowpriority,20181215,1,1,00:02:14,0,0.00%,0.00%,$10.00
/practice/H81005/measures/?tags=lowpriority,20180921,1,1,00:02:38,0,0.00%,0.00%,$0.00
/practice/H81005/measures/?tags=lowpriority,20181002,1,1,00:08:38,0,0.00%,0.00%,$0.00
/practice/H81005/measures/?tags=lowpriority,20190129,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81011/measures/?tags=lowpriority,20190117,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81019/measures/?tags=lowpriority,20181003,1,1,00:01:16,0,0.00%,0.00%,$10.00
/practice/H81022/measures/?tags=lowpriority,20190107,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81022/measures/?tags=lowpriority,20190113,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81022/measures/?tags=lowpriority,20190117,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81022/measures/?tags=lowpriority,20190126,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81022/measures/?tags=lowpriority,20190128,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81026/measures/?tags=lowpriority,20181005,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81026/measures/?tags=lowpriority,20181113,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81033/measures/?tags=lowpriority,20180921,1,1,00:00:26,0,0.00%,0.00%,$0.00
/practice/H81033/measures/?tags=lowpriority,20181128,1,1,00:01:33,0,0.00%,0.00%,$10.00
/practice/H81033/measures/?tags=lowpriority,20190123,1,1,00:00:53,0,0.00%,0.00%,$0.00
/practice/H81035/measures/?tags=lowpriority,20181021,1,1,00:00:08,0,0.00%,0.00%,$15.00
/practice/H81036/measures/?tags=lowpriority,20181025,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81043/?tags=lowpriority,20180928,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/H81043/measures/?tags=lowpriority,20180928,1,1,00:03:46,0,0.00%,0.00%,$0.00
/practice/H81046/measures/?tags=lowpriority,20181009,1,1,00:00:16,1,0.00%,0.00%,$0.00
/practice/H81062/measures/?tags=lowpriority,20180918,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81062/measures/?tags=lowpriority,20180919,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H81069/measures/?tags=lowpriority,20181129,1,1,00:06:37,0,0.00%,0.00%,$0.00
/practice/H81070/measures/?tags=lowpriority,20190114,1,1,00:10:21,0,0.00%,0.00%,$10.00
/practice/H81071/measures/?tags=lowpriority,20181128,1,1,00:03:44,0,0.00%,0.00%,$10.00
/practice/H81077/measures/?tags=lowpriority,20181011,1,1,00:02:37,0,0.00%,0.00%,$10.00
/practice/H81082/measures/?tags=lowpriority,20181126,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81083/measures/?tags=lowpriority,20181023,1,1,00:00:58,0,0.00%,0.00%,$0.00
/practice/H81086/measures/?tags=lowpriority,20190122,1,1,00:00:12,0,0.00%,0.00%,$10.00
/practice/H81087/measures/?tags=lowpriority,20190122,1,1,00:00:56,0,0.00%,0.00%,$0.00
/practice/H81095/measures/?tags=lowpriority,20181012,1,1,00:03:37,0,0.00%,0.00%,$0.00
/practice/H81099/measures/?tags=lowpriority,20181130,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81103/measures/?tags=lowpriority,20181025,1,1,00:00:21,0,0.00%,0.00%,$0.00
/practice/H81107/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H81109/measures/?tags=lowpriority,20181207,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81110/measures/?tags=lowpriority,20190102,1,1,00:01:11,0,0.00%,0.00%,$0.00
/practice/H81110/measures/?tags=lowpriorityconsultation,20190102,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/H81116/measures/?tags=lowpriority,20181221,1,1,00:02:50,0,0.00%,0.00%,$0.00
/practice/H81119/measures/?tags=lowpriority,20181008,1,1,00:00:25,0,0.00%,0.00%,$0.00
/practice/H81125/measures/?tags=lowpriority,20180905,1,1,00:10:14,0,0.00%,0.00%,$0.00
/practice/H81133/measures/?tags=lowpriority,20181029,1,1,00:07:42,0,0.00%,0.00%,$0.00
/practice/H81615/measures/?tags=lowpriority,20181121,1,1,00:00:44,0,0.00%,0.00%,$10.00
/practice/H81620/measures/?tags=lowpriority,20180912,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81620/measures/?tags=lowpriority,20181224,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H81656/measures/?tags=lowpriority,20181119,1,1,00:00:59,0,0.00%,0.00%,$10.00
/practice/H82011/measures/?tags=lowpriorityconsultation,20190127,1,1,00:00:27,0,0.00%,0.00%,$0.00
/practice/H82013/measures/?tags=lowpriority,20181203,1,1,00:00:50,0,0.00%,0.00%,$10.00
/practice/H82017/measures/?tags=lowpriority,20190104,1,1,00:01:47,0,0.00%,0.00%,$0.00
/practice/H82020/measures/?tags=lowpriority,20181002,1,1,00:01:50,0,0.00%,0.00%,$0.00
/practice/H82027/measures/?tags=lowpriority,20181025,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/H82047/measures/?tags=lowpriority,20180913,1,1,00:04:55,0,0.00%,0.00%,$10.00
/practice/H82047/measures/?tags=lowpriority,20190118,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H82051/measures/?tags=lowpriority,20181025,1,1,00:00:29,0,0.00%,0.00%,$0.00
/practice/H82051/measures/?tags=lowpriority,20181107,1,1,00:01:02,0,0.00%,0.00%,$0.00
/practice/H82055/measures/?tags=lowpriority,20181030,1,1,00:00:56,0,0.00%,0.00%,$0.00
/practice/H82057/measures/?tags=lowpriority,20181018,1,1,00:01:03,0,0.00%,0.00%,$10.00
/practice/H82058/measures/?tags=lowpriority,20181002,1,1,00:02:36,0,0.00%,0.00%,$10.00
/practice/H82060/measures/?tags=lowpriority,20190119,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H82061/measures/?tags=lowpriority,20180927,1,1,00:00:26,0,0.00%,0.00%,$10.00
/practice/H82066/measures/?tags=lowpriority,20181016,1,1,00:04:04,0,0.00%,0.00%,$0.00
/practice/H82070/measures/?tags=lowpriority,20190122,1,1,00:01:30,0,0.00%,0.00%,$10.00
/practice/H82077/measures/?tags=lowpriority,20181002,1,1,00:01:18,0,0.00%,0.00%,$0.00
/practice/H82077/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H82087/measures/?tags=lowpriority,20180905,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H82089/measures/?tags=lowpriority,20181206,1,1,00:00:57,0,0.00%,0.00%,$0.00
/practice/H82091/measures/?tags=lowpriority,20190127,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H82099/measures/?tags=lowpriority,20181002,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H82099/measures/?tags=lowpriority,20190102,1,1,00:00:50,0,0.00%,0.00%,$0.00
/practice/H82641/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H83013/measures/?tags=lowpriority,20180905,1,1,00:01:27,0,0.00%,0.00%,$0.00
/practice/H83013/measures/?tags=lowpriority,20180918,1,1,00:14:20,0,0.00%,0.00%,$10.00
/practice/H83013/measures/?tags=lowpriority,20181126,1,1,00:12:14,0,0.00%,0.00%,$0.00
/practice/H83013/measures/?tags=lowpriority,20181130,1,1,00:01:15,0,0.00%,0.00%,$10.00
/practice/H83013/measures/?tags=lowpriority,20181204,1,1,00:00:46,0,0.00%,0.00%,$10.00
/practice/H83014/measures/?tags=lowpriority,20180906,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H83017/measures/?tags=lowpriority,20181231,1,1,00:01:07,1,0.00%,0.00%,$10.00
/practice/H83024/measures/?tags=lowpriority,20181028,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H83053/measures/?tags=lowpriority,20181012,1,1,00:01:08,0,0.00%,0.00%,$0.00
/practice/H83627/measures/?tags=lowpriority,20181224,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H83631/measures/?tags=lowpriority,20181218,1,1,00:04:22,0,0.00%,0.00%,$0.00
/practice/H83631/measures/?tags=lowpriority,20181221,1,1,00:00:24,0,0.00%,0.00%,$0.00
/practice/H83631/measures/?tags=lowpriority,20181224,1,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/H83631/measures/?tags=lowpriority,20190118,1,1,00:00:28,0,0.00%,0.00%,$10.00
/practice/H83631/measures/?tags=lowpriority,20190123,1,1,00:00:08,0,0.00%,0.00%,$10.00
/practice/H83639/measures/?tags=lowpriority,20181010,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H83639/measures/?tags=lowpriority,20181118,1,1,00:00:25,0,0.00%,0.00%,$0.00
/practice/H84006/measures/?tags=lowpriority,20181206,1,1,00:01:00,0,0.00%,0.00%,$10.00
/practice/H84007/measures/?tags=lowpriority,20180919,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H84007/measures/?tags=lowpriority,20181128,1,1,00:02:23,0,0.00%,0.00%,$0.00
/practice/H84012/measures/?tags=lowpriority,20181217,1,1,00:00:09,0,0.00%,0.00%,$10.00
/practice/H84020/measures/?tags=lowpriority,20181128,1,1,00:01:18,0,0.00%,0.00%,$0.00
/practice/H84031/measures/?tags=lowpriority,20190130,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H84033/measures/?tags=lowpriority,20181206,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H84041/measures/?tags=lowpriority,20181218,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H84041/measures/?tags=lowpriority,20190129,1,1,00:00:19,0,0.00%,0.00%,$0.00
/practice/H84043/measures/?tags=lowpriority,20181128,1,1,00:01:43,0,0.00%,0.00%,$0.00
/practice/H84044/measures/?tags=lowpriority,20181011,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H84055/measures/?tags=lowpriority,20190118,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H84062/measures/?tags=lowpriority,20180905,1,1,00:01:06,0,0.00%,0.00%,$10.00
/practice/H84062/measures/?tags=lowpriority,20181212,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H84629/measures/?tags=lowpriority,20181127,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/H85020/measures/?tags=lowpriority,20181026,1,1,00:00:49,0,0.00%,0.00%,$0.00
/practice/H85035/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H85047/measures/?tags=lowpriority,20181102,1,1,00:00:16,0,0.00%,0.00%,$0.00
/practice/H85048/measures/?tags=lowpriority,20181128,1,1,00:02:10,0,0.00%,0.00%,$10.00
/practice/H85051/?tags=lowpriority,20181029,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H85066/measures/?tags=lowpriority,20181008,1,1,00:01:49,0,0.00%,0.00%,$0.00
/practice/H85066/measures/?tags=lowpriority,20181025,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H85066/measures/?tags=lowpriority,20181208,1,1,00:05:43,0,0.00%,0.00%,$10.00
/practice/H85068/measures/?tags=lowpriority,20190115,1,1,00:00:12,0,0.00%,0.00%,$0.00
/practice/H85069/measures/?tags=lowpriority,20181129,1,1,00:02:48,0,0.00%,0.00%,$0.00
/practice/H85076/measures/?tags=lowpriority,20180921,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/H85076/measures/?tags=lowpriority,20180924,1,1,00:01:35,0,0.00%,0.00%,$0.00
/practice/H85076/measures/?tags=lowpriority,20181220,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/H85112/measures/?tags=lowpriority,20180924,1,1,00:01:15,0,0.00%,0.00%,$0.00
/practice/H85115/measures/?tags=lowpriority,20181031,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/H85618/measures/?tags=lowpriority,20190103,1,1,00:00:42,0,0.00%,0.00%,$0.00
/practice/H85649/measures/?tags=lowpriority,20181128,1,1,00:12:10,0,0.00%,0.00%,$0.00
/practice/H85686/measures/?tags=lowpriority,20180907,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/J81005/measures/?tags=lowpriority,20181213,1,1,00:01:00,0,0.00%,0.00%,$10.00
/practice/J81016/measures/?tags=lowpriority,20180903,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J81016/measures/?tags=lowpriority,20190119,1,1,00:01:09,0,0.00%,0.00%,$0.00
/practice/J81024/measures/?tags=lowpriority,20181226,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J81027/measures/?tags=lowpriority,20181012,1,1,00:01:03,0,0.00%,0.00%,$0.00
/practice/J81030/measures/?tags=lowpriority,20181101,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J81034/measures/?tags=lowpriority,20190129,1,1,00:00:54,0,0.00%,0.00%,$10.00
/practice/J81077/measures/?tags=lowpriority,20180907,1,1,00:02:11,0,0.00%,0.00%,$10.00
/practice/J81077/measures/?tags=lowpriority,20180923,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J81077/measures/?tags=lowpriority,20181114,1,1,00:01:35,0,0.00%,0.00%,$10.00
/practice/J81083/measures/?tags=lowpriority,20190102,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J81612/measures/?tags=lowpriority,20180928,1,1,00:07:10,0,0.00%,0.00%,$10.00
/practice/J81625/measures/?tags=lowpriority,20181012,1,1,00:02:00,0,0.00%,0.00%,$0.00
/practice/J81631/measures/?tags=lowpriority,20181121,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82005/measures/?tags=lowpriority,20181031,1,1,00:00:35,0,0.00%,0.00%,$0.00
/practice/J82005/measures/?tags=lowpriority,20181219,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/J82010/measures/?tags=lowpriority,20181025,1,1,00:00:51,0,0.00%,0.00%,$0.00
/practice/J82012/measures/?tags=lowpriority,20190130,1,1,00:03:17,0,0.00%,0.00%,$10.00
/practice/J82016/measures/?tags=lowpriority,20180919,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82020/measures/?tags=lowpriority,20181213,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82022/measures/?tags=lowpriority,20190122,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82024/measures/?tags=lowpriority,20181121,1,1,00:01:17,0,0.00%,0.00%,$0.00
/practice/J82026/measures/?tags=lowpriority,20190117,1,1,00:01:34,0,0.00%,0.00%,$10.00
/practice/J82042/measures/?tags=lowpriority,20181031,1,1,00:00:50,0,0.00%,0.00%,$0.00
/practice/J82042/measures/?tags=lowpriority,20181108,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82042/measures/?tags=lowpriority,20181115,1,1,00:02:30,0,0.00%,0.00%,$10.00
/practice/J82042/measures/?tags=lowpriority,20181122,1,1,00:00:41,0,0.00%,0.00%,$0.00
/practice/J82042/measures/?tags=lowpriority,20181128,1,1,00:02:12,0,0.00%,0.00%,$20.00
/practice/J82042/measures/?tags=lowpriority,20181203,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82042/measures/?tags=lowpriority,20190130,1,1,00:00:20,0,0.00%,0.00%,$15.00
/practice/J82050/measures/?tags=lowpriority,20181207,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/J82056/measures/?tags=lowpriority,20181201,1,1,00:01:34,0,0.00%,0.00%,$10.00
/practice/J82061/measures/?tags=lowpriority,20180905,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82062/measures/?tags=lowpriority,20180919,1,1,00:01:34,0,0.00%,0.00%,$10.00
/practice/J82066/measures/?tags=lowpriority,20181009,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82066/measures/?tags=lowpriority,20181213,1,1,00:01:03,0,0.00%,0.00%,$0.00
/practice/J82066/measures/?tags=lowpriority,20181221,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82066/measures/?tags=lowpriority,20190101,1,1,00:01:00,0,0.00%,0.00%,$0.00
/practice/J82067/measures/?tags=lowpriority,20181127,1,1,00:01:53,0,0.00%,0.00%,$15.00
/practice/J82067/measures/?tags=lowpriority,20190107,1,1,00:01:10,0,0.00%,0.00%,$0.00
/practice/J82072/measures/?tags=lowpriority,20181218,1,1,00:00:43,0,0.00%,0.00%,$0.00
/practice/J82082/measures/?tags=lowpriority,20180917,1,1,00:01:49,0,0.00%,0.00%,$10.00
/practice/J82082/measures/?tags=lowpriority,20181121,1,1,00:03:04,0,0.00%,0.00%,$10.00
/practice/J82083/measures/?tags=lowpriority,20181031,1,1,00:00:40,0,0.00%,0.00%,$0.00
/practice/J82085/measures/?tags=lowpriority,20181024,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82087/measures/?tags=lowpriority,20181008,1,1,00:00:24,0,0.00%,0.00%,$10.00
/practice/J82097/?tags=lowpriority,20180918,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/J82097/measures/?tags=lowpriority,20181206,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82097/measures/?tags=lowpriority,20181207,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82097/measures/?tags=lowpriority,20181218,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82098/measures/?tags=lowpriority,20181108,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82102/measures/?tags=lowpriority,20181115,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82103/measures/?tags=lowpriority,20181130,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/J82104/measures/?tags=lowpriority,20181005,1,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/J82112/measures/?tags=lowpriority,20181206,1,1,00:00:51,0,0.00%,0.00%,$0.00
/practice/J82119/measures/?tags=lowpriority,20181025,1,1,00:00:27,0,0.00%,0.00%,$0.00
/practice/J82119/measures/?tags=lowpriority,20181107,1,1,00:03:39,0,0.00%,0.00%,$0.00
/practice/J82119/measures/?tags=lowpriority,20181115,1,1,00:00:46,0,0.00%,0.00%,$10.00
/practice/J82125/measures/?tags=lowpriority,20180905,1,1,00:00:21,0,0.00%,0.00%,$0.00
/practice/J82130/measures/?tags=lowpriority,20181128,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/J82131/measures/?tags=lowpriority,20181108,1,1,00:00:51,0,0.00%,0.00%,$0.00
/practice/J82132/measures/?tags=lowpriority,20181218,1,1,00:00:47,0,0.00%,0.00%,$0.00
/practice/J82134/measures/?tags=lowpriority,20181025,1,1,00:01:00,0,0.00%,0.00%,$0.00
/practice/J82134/measures/?tags=lowpriority,20181031,1,1,00:02:20,0,0.00%,0.00%,$0.00
/practice/J82134/measures/?tags=lowpriority,20181114,1,1,00:00:43,0,0.00%,0.00%,$10.00
/practice/J82134/measures/?tags=lowpriority,20181115,1,1,00:00:57,0,0.00%,0.00%,$10.00
/practice/J82134/measures/?tags=lowpriority,20181122,1,1,00:00:40,0,0.00%,0.00%,$0.00
/practice/J82134/measures/?tags=lowpriority,20181205,1,1,00:00:20,0,0.00%,0.00%,$0.00
/practice/J82134/measures/?tags=lowpriority,20190130,1,1,00:00:13,0,0.00%,0.00%,$0.00
/practice/J82136/?tags=lowpriority,20180925,1,1,00:00:23,1,0.00%,0.00%,$0.00
/practice/J82139/measures/?tags=lowpriority,20181128,1,1,00:01:25,0,0.00%,0.00%,$0.00
/practice/J82142/measures/?tags=lowpriority,20181217,1,1,00:00:31,0,0.00%,0.00%,$10.00
/practice/J82143/measures/?tags=lowpriority,20190130,1,1,00:01:09,0,0.00%,0.00%,$0.00
/practice/J82144/measures/?tags=lowpriority,20181113,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82145/measures/?tags=lowpriority,20181213,1,1,00:02:34,0,0.00%,0.00%,$15.00
/practice/J82146/measures/?tags=lowpriority,20181005,1,1,00:02:12,0,0.00%,0.00%,$10.00
/practice/J82150/measures/?tags=lowpriority,20181119,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82152/measures/?tags=lowpriority,20181031,1,1,00:01:09,0,0.00%,0.00%,$10.00
/practice/J82152/measures/?tags=lowpriority,20181107,1,1,00:01:45,0,0.00%,0.00%,$0.00
/practice/J82156/measures/?tags=lowpriority,20181218,1,1,00:01:27,0,0.00%,0.00%,$0.00
/practice/J82163/measures/?tags=lowpriority,20190130,1,1,00:01:32,0,0.00%,0.00%,$15.00
/practice/J82164/measures/?tags=lowpriority,20181013,1,1,00:02:06,0,0.00%,0.00%,$0.00
/practice/J82164/measures/?tags=lowpriority,20181114,1,1,00:00:27,0,0.00%,0.00%,$10.00
/practice/J82164/measures/?tags=lowpriority,20181128,1,1,00:03:13,0,0.00%,0.00%,$0.00
/practice/J82178/measures/?tags=lowpriority,20181124,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82183/measures/?tags=lowpriority,20181026,1,1,00:02:07,0,0.00%,0.00%,$0.00
/practice/J82184/measures/?tags=lowpriority,20181025,1,1,00:00:19,0,0.00%,0.00%,$0.00
/practice/J82191/measures/?tags=lowpriority,20181021,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82194/measures/?tags=lowpriority,20181201,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/J82195/measures/?tags=lowpriority,20181127,1,1,00:01:21,0,0.00%,0.00%,$15.00
/practice/J82196/measures/?tags=lowpriority,20181025,1,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/J82208/measures/?tags=lowpriority,20180927,1,1,00:01:02,0,0.00%,0.00%,$0.00
/practice/J82208/measures/?tags=lowpriority,20181109,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82210/measures/?tags=lowpriority,20181008,1,1,00:09:10,0,0.00%,0.00%,$0.00
/practice/J82216/measures/?tags=lowpriority,20181023,1,1,00:01:38,0,0.00%,0.00%,$0.00
/practice/J82216/measures/?tags=lowpriority,20181104,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J82218/measures/?tags=lowpriority,20181009,1,1,00:02:02,0,0.00%,0.00%,$0.00
/practice/J82619/?tags=lowpriority,20181029,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82619/measures/?tags=lowpriority,20190128,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82630/measures/?tags=lowpriority,20181121,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/J82633/measures/?tags=lowpriority,20181123,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/J83005/measures/?tags=lowpriority,20181020,1,1,00:01:36,0,0.00%,0.00%,$0.00
/practice/J83005/measures/?tags=lowpriority,20181030,1,1,00:03:48,1,0.00%,0.00%,$0.00
/practice/J83006/measures/?tags=lowpriority,20181129,1,1,00:01:47,0,0.00%,0.00%,$10.00
/practice/J83006/measures/?tags=lowpriority,20190131,1,1,00:01:09,0,0.00%,0.00%,$10.00
/practice/J83008/measures/?tags=lowpriority,20181013,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/J83009/measures/?tags=lowpriority,20180928,1,1,00:00:14,0,0.00%,0.00%,$10.00
